sep=;
"Series";"Time";"Value"
"Temperature C - 247 Olsson";"2020-12-15T10:00:00-05:00";21.423
"Temperature C - 247 Olsson";"2020-12-15T13:00:00-05:00";21.202
"Temperature C - 247 Olsson";"2020-12-15T16:00:00-05:00";21.208
"Temperature C - 247 Olsson";"2020-12-15T19:00:00-05:00";19.931
"Temperature C - 247 Olsson";"2020-12-15T22:00:00-05:00";18.955
"Temperature C - 247 Olsson";"2020-12-16T01:00:00-05:00";18.343
"Temperature C - 247 Olsson";"2020-12-16T04:00:00-05:00";18.724
"Temperature C - 247 Olsson";"2020-12-16T07:00:00-05:00";21.201
"Temperature C - 247 Olsson";"2020-12-16T10:00:00-05:00";21.174
"Temperature C - 247 Olsson";"2020-12-16T13:00:00-05:00";21.205
"Temperature C - 247 Olsson";"2020-12-16T16:00:00-05:00";21.201
"Temperature C - 247 Olsson";"2020-12-16T19:00:00-05:00";19.762
"Temperature C - 247 Olsson";"2020-12-16T22:00:00-05:00";18.383
"Temperature C - 247 Olsson";"2020-12-17T01:00:00-05:00";17.673
"Temperature C - 247 Olsson";"2020-12-17T04:00:00-05:00";18.077
"Temperature C - 247 Olsson";"2020-12-17T07:00:00-05:00";21.219
"Temperature C - 247 Olsson";"2020-12-17T10:00:00-05:00";21.201
"Temperature C - 247 Olsson";"2020-12-17T13:00:00-05:00";21.157
"Temperature C - 247 Olsson";"2020-12-17T16:00:00-05:00";21.215
"Temperature C - 247 Olsson";"2020-12-17T19:00:00-05:00";19.539
"Temperature C - 247 Olsson";"2020-12-17T22:00:00-05:00";18.239
"Temperature C - 247 Olsson";"2020-12-18T01:00:00-05:00";17.593
"Temperature C - 247 Olsson";"2020-12-18T04:00:00-05:00";18.046
"Temperature C - 247 Olsson";"2020-12-18T07:00:00-05:00";21.238
"Temperature C - 247 Olsson";"2020-12-18T10:00:00-05:00";21.403
"Temperature C - 247 Olsson";"2020-12-18T13:00:00-05:00";21.201
"Temperature C - 247 Olsson";"2020-12-18T16:00:00-05:00";21.238
"Temperature C - 247 Olsson";"2020-12-18T19:00:00-05:00";20.009
"Temperature C - 247 Olsson";"2020-12-18T22:00:00-05:00";18.704
"Temperature C - 247 Olsson";"2020-12-19T01:00:00-05:00";17.943
"Temperature C - 247 Olsson";"2020-12-19T04:00:00-05:00";17.285
"Temperature C - 247 Olsson";"2020-12-19T07:00:00-05:00";16.759
"Temperature C - 247 Olsson";"2020-12-19T10:00:00-05:00";17.213
"Temperature C - 247 Olsson";"2020-12-19T13:00:00-05:00";17.616
"Temperature C - 247 Olsson";"2020-12-19T16:00:00-05:00";16.895
"Temperature C - 247 Olsson";"2020-12-19T19:00:00-05:00";16.373
"Temperature C - 247 Olsson";"2020-12-19T22:00:00-05:00";16.037
"Temperature C - 247 Olsson";"2020-12-20T01:00:00-05:00";15.744
"Temperature C - 247 Olsson";"2020-12-20T04:00:00-05:00";15.46
"Temperature C - 247 Olsson";"2020-12-20T07:00:00-05:00";15.211
"Temperature C - 247 Olsson";"2020-12-20T10:00:00-05:00";15.602
"Temperature C - 247 Olsson";"2020-12-20T13:00:00-05:00";16.924
"Temperature C - 247 Olsson";"2020-12-20T16:00:00-05:00";16.244
"Temperature C - 247 Olsson";"2020-12-20T19:00:00-05:00";15.702
"Temperature C - 247 Olsson";"2020-12-20T22:00:00-05:00";15.377
"Temperature C - 247 Olsson";"2020-12-21T01:00:00-05:00";15.153
"Temperature C - 247 Olsson";"2020-12-21T04:00:00-05:00";14.867
"Temperature C - 247 Olsson";"2020-12-21T07:00:00-05:00";14.725
"Temperature C - 247 Olsson";"2020-12-21T10:00:00-05:00";15.864
"Temperature C - 247 Olsson";"2020-12-21T13:00:00-05:00";17.228
"Temperature C - 247 Olsson";"2020-12-21T16:00:00-05:00";16.378
"Temperature C - 247 Olsson";"2020-12-21T19:00:00-05:00";15.886
"Temperature C - 247 Olsson";"2020-12-21T22:00:00-05:00";15.687
"Temperature C - 247 Olsson";"2020-12-22T01:00:00-05:00";15.435
"Temperature C - 247 Olsson";"2020-12-22T04:00:00-05:00";15.19
"Temperature C - 247 Olsson";"2020-12-22T07:00:00-05:00";15.318
"Temperature C - 247 Olsson";"2020-12-22T10:00:00-05:00";17.872
"Temperature C - 247 Olsson";"2020-12-22T13:00:00-05:00";18.285
"Temperature C - 247 Olsson";"2020-12-22T16:00:00-05:00";16.948
"Temperature C - 247 Olsson";"2020-12-22T19:00:00-05:00";16.207
"Temperature C - 247 Olsson";"2020-12-22T22:00:00-05:00";15.796
"Temperature C - 247 Olsson";"2020-12-23T01:00:00-05:00";15.383
"Temperature C - 247 Olsson";"2020-12-23T04:00:00-05:00";14.958
"Temperature C - 247 Olsson";"2020-12-23T07:00:00-05:00";14.785
"Temperature C - 247 Olsson";"2020-12-23T10:00:00-05:00";16.548
"Temperature C - 247 Olsson";"2020-12-23T13:00:00-05:00";17.094
"Temperature C - 247 Olsson";"2020-12-23T16:00:00-05:00";16.123
"Temperature C - 247 Olsson";"2020-12-23T19:00:00-05:00";15.62
"Temperature C - 247 Olsson";"2020-12-23T22:00:00-05:00";15.318
"Temperature C - 247 Olsson";"2020-12-24T01:00:00-05:00";15.176
"Temperature C - 247 Olsson";"2020-12-24T04:00:00-05:00";14.978
"Temperature C - 247 Olsson";"2020-12-24T07:00:00-05:00";14.799
"Temperature C - 247 Olsson";"2020-12-24T10:00:00-05:00";14.716
"Temperature C - 247 Olsson";"2020-12-24T13:00:00-05:00";14.614
"Temperature C - 247 Olsson";"2020-12-24T16:00:00-05:00";14.611
"Temperature C - 247 Olsson";"2020-12-24T19:00:00-05:00";14.614
"Temperature C - 247 Olsson";"2020-12-24T22:00:00-05:00";14.722
"Temperature C - 247 Olsson";"2020-12-25T01:00:00-05:00";14.651
"Temperature C - 247 Olsson";"2020-12-25T04:00:00-05:00";14.352
"Temperature C - 247 Olsson";"2020-12-25T07:00:00-05:00";14.127
"Temperature C - 247 Olsson";"2020-12-25T10:00:00-05:00";14.83
"Temperature C - 247 Olsson";"2020-12-25T13:00:00-05:00";15.994
"Temperature C - 247 Olsson";"2020-12-25T16:00:00-05:00";14.809
"Temperature C - 247 Olsson";"2020-12-25T19:00:00-05:00";13.966
"Temperature C - 247 Olsson";"2020-12-25T22:00:00-05:00";13.404
"Temperature C - 247 Olsson";"2020-12-26T01:00:00-05:00";12.886
"Temperature C - 247 Olsson";"2020-12-26T04:00:00-05:00";12.343
"Temperature C - 247 Olsson";"2020-12-26T07:00:00-05:00";12.211
"Temperature C - 247 Olsson";"2020-12-26T10:00:00-05:00";14.73
"Temperature C - 247 Olsson";"2020-12-26T13:00:00-05:00";15.497
"Temperature C - 247 Olsson";"2020-12-26T16:00:00-05:00";14.014
"Temperature C - 247 Olsson";"2020-12-26T19:00:00-05:00";13.218
"Temperature C - 247 Olsson";"2020-12-26T22:00:00-05:00";12.785
"Temperature C - 247 Olsson";"2020-12-27T01:00:00-05:00";12.392
"Temperature C - 247 Olsson";"2020-12-27T04:00:00-05:00";11.992
"Temperature C - 247 Olsson";"2020-12-27T07:00:00-05:00";11.954
"Temperature C - 247 Olsson";"2020-12-27T10:00:00-05:00";14.733
"Temperature C - 247 Olsson";"2020-12-27T13:00:00-05:00";15.651
"Temperature C - 247 Olsson";"2020-12-27T16:00:00-05:00";14.281
"Temperature C - 247 Olsson";"2020-12-27T19:00:00-05:00";13.631
"Temperature C - 247 Olsson";"2020-12-27T22:00:00-05:00";13.27
"Temperature C - 247 Olsson";"2020-12-28T01:00:00-05:00";12.952
"Temperature C - 247 Olsson";"2020-12-28T04:00:00-05:00";12.716
"Temperature C - 247 Olsson";"2020-12-28T07:00:00-05:00";12.562
"Temperature C - 247 Olsson";"2020-12-28T10:00:00-05:00";13.73
"Temperature C - 247 Olsson";"2020-12-28T13:00:00-05:00";15.252
"Temperature C - 247 Olsson";"2020-12-28T16:00:00-05:00";14.523
"Temperature C - 247 Olsson";"2020-12-28T19:00:00-05:00";14.151
"Temperature C - 247 Olsson";"2020-12-28T22:00:00-05:00";13.935
"Temperature C - 247 Olsson";"2020-12-29T01:00:00-05:00";13.735
"Temperature C - 247 Olsson";"2020-12-29T04:00:00-05:00";13.448
"Temperature C - 247 Olsson";"2020-12-29T07:00:00-05:00";13.506
"Temperature C - 247 Olsson";"2020-12-29T10:00:00-05:00";16.184
"Temperature C - 247 Olsson";"2020-12-29T13:00:00-05:00";17.049
"Temperature C - 247 Olsson";"2020-12-29T16:00:00-05:00";15.662
"Temperature C - 247 Olsson";"2020-12-29T19:00:00-05:00";14.946
"Temperature C - 247 Olsson";"2020-12-29T22:00:00-05:00";14.543
"Temperature C - 247 Olsson";"2020-12-30T01:00:00-05:00";14.15
"Temperature C - 247 Olsson";"2020-12-30T04:00:00-05:00";13.702
"Temperature C - 247 Olsson";"2020-12-30T07:00:00-05:00";13.421
"Temperature C - 247 Olsson";"2020-12-30T10:00:00-05:00";15.554
"Temperature C - 247 Olsson";"2020-12-30T13:00:00-05:00";16.265
"Temperature C - 247 Olsson";"2020-12-30T16:00:00-05:00";15.106
"Temperature C - 247 Olsson";"2020-12-30T19:00:00-05:00";14.552
"Temperature C - 247 Olsson";"2020-12-30T22:00:00-05:00";14.302
"Temperature C - 247 Olsson";"2020-12-31T01:00:00-05:00";14.065
"Temperature C - 247 Olsson";"2020-12-31T04:00:00-05:00";13.819
"Temperature C - 247 Olsson";"2020-12-31T07:00:00-05:00";13.758
"Temperature C - 247 Olsson";"2020-12-31T10:00:00-05:00";14.503
"Temperature C - 247 Olsson";"2020-12-31T13:00:00-05:00";14.863
"Temperature C - 247 Olsson";"2020-12-31T16:00:00-05:00";14.627
"Temperature C - 247 Olsson";"2020-12-31T19:00:00-05:00";14.315
"Temperature C - 247 Olsson";"2020-12-31T22:00:00-05:00";14.071
"Temperature C - 247 Olsson";"2021-01-01T01:00:00-05:00";13.807
"Temperature C - 247 Olsson";"2021-01-01T04:00:00-05:00";13.611
"Temperature C - 247 Olsson";"2021-01-01T07:00:00-05:00";13.358
"Temperature C - 247 Olsson";"2021-01-01T10:00:00-05:00";13.275
"Temperature C - 247 Olsson";"2021-01-01T13:00:00-05:00";13.199
"Temperature C - 247 Olsson";"2021-01-01T16:00:00-05:00";13.071
"Temperature C - 247 Olsson";"2021-01-01T19:00:00-05:00";12.895
"Temperature C - 247 Olsson";"2021-01-01T22:00:00-05:00";12.824
"Temperature C - 247 Olsson";"2021-01-02T01:00:00-05:00";12.722
"Temperature C - 247 Olsson";"2021-01-02T04:00:00-05:00";12.617
"Temperature C - 247 Olsson";"2021-01-02T07:00:00-05:00";12.611
"Temperature C - 247 Olsson";"2021-01-02T10:00:00-05:00";12.611
"Temperature C - 247 Olsson";"2021-01-02T13:00:00-05:00";12.611
"Temperature C - 247 Olsson";"2021-01-02T16:00:00-05:00";12.611
"Temperature C - 247 Olsson";"2021-01-02T19:00:00-05:00";12.611
"Temperature C - 247 Olsson";"2021-01-02T22:00:00-05:00";13.341
"Temperature C - 247 Olsson";"2021-01-03T01:00:00-05:00";14.944
"Temperature C - 247 Olsson";"2021-01-03T04:00:00-05:00";14.767
"Temperature C - 247 Olsson";"2021-01-03T07:00:00-05:00";14.58
"Temperature C - 247 Olsson";"2021-01-03T10:00:00-05:00";14.494
"Temperature C - 247 Olsson";"2021-01-03T13:00:00-05:00";14.466
"Temperature C - 247 Olsson";"2021-01-03T16:00:00-05:00";14.377
"Temperature C - 247 Olsson";"2021-01-03T19:00:00-05:00";14.19
"Temperature C - 247 Olsson";"2021-01-03T22:00:00-05:00";13.981
"Temperature C - 247 Olsson";"2021-01-04T01:00:00-05:00";13.802
"Temperature C - 247 Olsson";"2021-01-04T04:00:00-05:00";14.097
"Temperature C - 247 Olsson";"2021-01-04T07:00:00-05:00";20.321
"Temperature C - 247 Olsson";"2021-01-04T10:00:00-05:00";21.16
"Temperature C - 247 Olsson";"2021-01-04T13:00:00-05:00";21.165
"Temperature C - 247 Olsson";"2021-01-04T16:00:00-05:00";21.19
"Temperature C - 247 Olsson";"2021-01-04T19:00:00-05:00";19.744
"Temperature C - 247 Olsson";"2021-01-04T22:00:00-05:00";18.261
"Temperature C - 247 Olsson";"2021-01-05T01:00:00-05:00";17.526
"Temperature C - 247 Olsson";"2021-01-05T04:00:00-05:00";17.904
"Temperature C - 247 Olsson";"2021-01-05T07:00:00-05:00";21.176
"Temperature C - 247 Olsson";"2021-01-05T10:00:00-05:00";21.228
"Temperature C - 247 Olsson";"2021-01-05T13:00:00-05:00";21.176
"Temperature C - 247 Olsson";"2021-01-05T16:00:00-05:00";21.18
"Temperature C - 247 Olsson";"2021-01-05T19:00:00-05:00";19.91
"Temperature C - 247 Olsson";"2021-01-05T22:00:00-05:00";18.758
"Temperature C - 247 Olsson";"2021-01-06T01:00:00-05:00";18.191
"Temperature C - 247 Olsson";"2021-01-06T04:00:00-05:00";18.694
"Temperature C - 247 Olsson";"2021-01-06T07:00:00-05:00";21.167
"Temperature C - 247 Olsson";"2021-01-06T10:00:00-05:00";21.398
"Temperature C - 247 Olsson";"2021-01-06T13:00:00-05:00";21.215
"Temperature C - 247 Olsson";"2021-01-06T16:00:00-05:00";21.167
"Temperature C - 247 Olsson";"2021-01-06T19:00:00-05:00";20.252
"Temperature C - 247 Olsson";"2021-01-06T22:00:00-05:00";19.153
"Temperature C - 247 Olsson";"2021-01-07T01:00:00-05:00";18.568
"Temperature C - 247 Olsson";"2021-01-07T04:00:00-05:00";18.92
"Temperature C - 247 Olsson";"2021-01-07T07:00:00-05:00";21.255
"Temperature C - 247 Olsson";"2021-01-07T10:00:00-05:00";21.522
"Temperature C - 247 Olsson";"2021-01-07T13:00:00-05:00";21.44
"Temperature C - 247 Olsson";"2021-01-07T16:00:00-05:00";21.188
"Temperature C - 247 Olsson";"2021-01-07T19:00:00-05:00";20.356
"Temperature C - 247 Olsson";"2021-01-07T22:00:00-05:00";19.384
"Temperature C - 247 Olsson";"2021-01-08T01:00:00-05:00";18.898
"Temperature C - 247 Olsson";"2021-01-08T04:00:00-05:00";19.222
"Temperature C - 247 Olsson";"2021-01-08T07:00:00-05:00";21.249
"Temperature C - 247 Olsson";"2021-01-08T10:00:00-05:00";21.23
"Temperature C - 247 Olsson";"2021-01-08T13:00:00-05:00";21.208
"Temperature C - 247 Olsson";"2021-01-08T16:00:00-05:00";21.162
"Temperature C - 247 Olsson";"2021-01-08T19:00:00-05:00";20.054
"Temperature C - 247 Olsson";"2021-01-08T22:00:00-05:00";18.927
"Temperature C - 247 Olsson";"2021-01-09T01:00:00-05:00";18.267
"Temperature C - 247 Olsson";"2021-01-09T04:00:00-05:00";17.829
"Temperature C - 247 Olsson";"2021-01-09T07:00:00-05:00";19.66
"Temperature C - 247 Olsson";"2021-01-09T10:00:00-05:00";21.184
"Temperature C - 247 Olsson";"2021-01-09T13:00:00-05:00";21.219
"Temperature C - 247 Olsson";"2021-01-09T16:00:00-05:00";20.952
"Temperature C - 247 Olsson";"2021-01-09T19:00:00-05:00";19.559
"Temperature C - 247 Olsson";"2021-01-09T22:00:00-05:00";18.88
"Temperature C - 247 Olsson";"2021-01-10T01:00:00-05:00";18.34
"Temperature C - 247 Olsson";"2021-01-10T04:00:00-05:00";17.981
"Temperature C - 247 Olsson";"2021-01-10T07:00:00-05:00";19.727
"Temperature C - 247 Olsson";"2021-01-10T10:00:00-05:00";21.441
"Temperature C - 247 Olsson";"2021-01-10T13:00:00-05:00";21.306
"Temperature C - 247 Olsson";"2021-01-10T16:00:00-05:00";21.13
"Temperature C - 247 Olsson";"2021-01-10T19:00:00-05:00";19.965
"Temperature C - 247 Olsson";"2021-01-10T22:00:00-05:00";19.19
"Temperature C - 247 Olsson";"2021-01-11T01:00:00-05:00";18.647
"Temperature C - 247 Olsson";"2021-01-11T04:00:00-05:00";18.971
"Temperature C - 247 Olsson";"2021-01-11T07:00:00-05:00";21.185
"Temperature C - 247 Olsson";"2021-01-11T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-11T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-11T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-11T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-11T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-12T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-12T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-12T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-12T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-12T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-12T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-12T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-12T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-13T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-13T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-13T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-13T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-13T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-13T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-13T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-13T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-14T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-14T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-14T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-14T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-14T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-14T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-14T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-14T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-15T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-15T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-15T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-15T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-15T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-15T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-15T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-15T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-16T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-16T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-16T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-16T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-16T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-16T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-16T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-16T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-17T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-17T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-17T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-17T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-17T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-17T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-17T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-17T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-18T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-18T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-18T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-18T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-18T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-18T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-18T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-18T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-19T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-19T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-19T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-19T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-19T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-19T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-19T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-19T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-20T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-20T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-20T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-20T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-20T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-20T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-20T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-20T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-21T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-21T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-21T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-21T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-21T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-21T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-21T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-21T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-22T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-22T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-22T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-22T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-22T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-22T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-22T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-22T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-23T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-23T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-23T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-23T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-23T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-23T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-23T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-23T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-24T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-24T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-24T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-24T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-24T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-24T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-24T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-24T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-25T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-25T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-25T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-25T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-25T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-25T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-25T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-25T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-26T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-26T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-26T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-26T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-26T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-26T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-26T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-26T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-27T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-27T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-27T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-27T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-27T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-27T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-27T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-27T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-28T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-28T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-28T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-28T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-28T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-28T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-28T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-28T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-29T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-29T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-29T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-29T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-29T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-29T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-29T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-29T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-30T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-30T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-30T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-30T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-30T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-30T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-30T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-30T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-31T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-31T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-31T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-31T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-31T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-31T16:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-31T19:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-01-31T22:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-01T01:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-01T04:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-01T07:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-01T10:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-01T13:00:00-05:00";null
"Temperature C - 247 Olsson";"2021-02-01T16:00:00-05:00";null
